2025-04-24 13:45:06,674 INFO    StreamThr :1149185 [internal.py:wandb_internal():85] W&B internal server running at pid: 1149185, started at: 2025-04-24 13:45:06.674222
2025-04-24 13:45:06,676 DEBUG   HandlerThread:1149185 [handler.py:handle_request():158] handle_request: status
2025-04-24 13:45:06,680 INFO    WriterThread:1149185 [datastore.py:open_for_write():87] open: /home/hawk/Desktop/Heavy Detector/Heavy-Clutter-Detection/Thesis/wandb/run-20250424_134506-ucxlv9i2/run-ucxlv9i2.wandb
2025-04-24 13:45:06,680 DEBUG   SenderThread:1149185 [sender.py:send():379] send: header
2025-04-24 13:45:06,683 DEBUG   SenderThread:1149185 [sender.py:send():379] send: run
2025-04-24 13:45:07,220 INFO    SenderThread:1149185 [dir_watcher.py:__init__():211] watching files in: /home/hawk/Desktop/Heavy Detector/Heavy-Clutter-Detection/Thesis/wandb/run-20250424_134506-ucxlv9i2/files
2025-04-24 13:45:07,220 INFO    SenderThread:1149185 [sender.py:_start_run_threads():1188] run started: ucxlv9i2 with start time 1745491506.674024
2025-04-24 13:45:07,228 DEBUG   HandlerThread:1149185 [handler.py:handle_request():158] handle_request: check_version
2025-04-24 13:45:07,229 DEBUG   SenderThread:1149185 [sender.py:send_request():406] send_request: check_version
2025-04-24 13:45:07,589 DEBUG   HandlerThread:1149185 [handler.py:handle_request():158] handle_request: run_start
2025-04-24 13:45:07,594 DEBUG   HandlerThread:1149185 [system_info.py:__init__():26] System info init
2025-04-24 13:45:07,594 DEBUG   HandlerThread:1149185 [system_info.py:__init__():41] System info init done
2025-04-24 13:45:07,594 INFO    HandlerThread:1149185 [system_monitor.py:start():194] Starting system monitor
2025-04-24 13:45:07,594 INFO    SystemMonitor:1149185 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-24 13:45:07,594 INFO    HandlerThread:1149185 [system_monitor.py:probe():214] Collecting system info
2025-04-24 13:45:07,595 INFO    SystemMonitor:1149185 [interfaces.py:start():188] Started cpu monitoring
2025-04-24 13:45:07,595 INFO    SystemMonitor:1149185 [interfaces.py:start():188] Started disk monitoring
2025-04-24 13:45:07,596 INFO    SystemMonitor:1149185 [interfaces.py:start():188] Started gpu monitoring
2025-04-24 13:45:07,596 INFO    SystemMonitor:1149185 [interfaces.py:start():188] Started memory monitoring
2025-04-24 13:45:07,597 INFO    SystemMonitor:1149185 [interfaces.py:start():188] Started network monitoring
2025-04-24 13:45:07,606 DEBUG   HandlerThread:1149185 [system_info.py:probe():152] Probing system
2025-04-24 13:45:07,608 DEBUG   HandlerThread:1149185 [system_info.py:_probe_git():137] Probing git
2025-04-24 13:45:07,614 DEBUG   HandlerThread:1149185 [system_info.py:_probe_git():145] Probing git done
