2025-04-08 19:17:21,251 INFO    StreamThr :3112664 [internal.py:wandb_internal():85] W&B internal server running at pid: 3112664, started at: 2025-04-08 19:17:21.250780
2025-04-08 19:17:21,255 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: status
2025-04-08 19:17:21,260 INFO    WriterThread:3112664 [datastore.py:open_for_write():87] open: /home/hawk/Desktop/Heavy Detector/Heavy-Clutter-Detection/finalDiffusion/wandb/run-20250408_191721-f2k62rqz/run-f2k62rqz.wandb
2025-04-08 19:17:21,260 DEBUG   SenderThread:3112664 [sender.py:send():379] send: header
2025-04-08 19:17:21,270 DEBUG   SenderThread:3112664 [sender.py:send():379] send: run
2025-04-08 19:17:21,865 INFO    SenderThread:3112664 [dir_watcher.py:__init__():211] watching files in: /home/hawk/Desktop/Heavy Detector/Heavy-Clutter-Detection/finalDiffusion/wandb/run-20250408_191721-f2k62rqz/files
2025-04-08 19:17:21,865 INFO    SenderThread:3112664 [sender.py:_start_run_threads():1188] run started: f2k62rqz with start time 1744129041.250283
2025-04-08 19:17:21,867 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: check_version
2025-04-08 19:17:21,867 DEBUG   SenderThread:3112664 [sender.py:send_request():406] send_request: check_version
2025-04-08 19:17:22,319 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: run_start
2025-04-08 19:17:22,325 DEBUG   HandlerThread:3112664 [system_info.py:__init__():26] System info init
2025-04-08 19:17:22,325 DEBUG   HandlerThread:3112664 [system_info.py:__init__():41] System info init done
2025-04-08 19:17:22,325 INFO    HandlerThread:3112664 [system_monitor.py:start():194] Starting system monitor
2025-04-08 19:17:22,326 INFO    SystemMonitor:3112664 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-08 19:17:22,326 INFO    HandlerThread:3112664 [system_monitor.py:probe():214] Collecting system info
2025-04-08 19:17:22,326 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started cpu monitoring
2025-04-08 19:17:22,327 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started disk monitoring
2025-04-08 19:17:22,327 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started gpu monitoring
2025-04-08 19:17:22,327 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started memory monitoring
2025-04-08 19:17:22,328 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started network monitoring
2025-04-08 19:17:22,350 DEBUG   HandlerThread:3112664 [system_info.py:probe():152] Probing system
2025-04-08 19:17:22,351 DEBUG   HandlerThread:3112664 [system_info.py:_probe_git():137] Probing git
2025-04-08 19:17:22,354 DEBUG   HandlerThread:3112664 [system_info.py:_probe_git():145] Probing git done
2025-04-08 19:17:22,354 DEBUG   HandlerThread:3112664 [system_info.py:probe():200] Probing system done
2025-04-08 19:17:22,354 DEBUG   HandlerThread:3112664 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-52-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2025-04-08T16:17:22.350090', 'startedAt': '2025-04-08T16:17:21.242372', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/arigra/Heavy-Clutter-Detection.git', 'commit': '18b10e19656126a5a79cdf5f12d96f04b43df4a7'}, 'email': 'ari.granevich@gmail.com', 'root': '/home/hawk/Desktop/Heavy Detector/Heavy-Clutter-Detection', 'host': 'hawk-Z790-GAMING-X', 'username': 'hawk', 'executable': '/bin/python3', 'cpu_count': 20, 'cpu_count_logical': 28, 'cpu_freq': {'current': 3015.4142500000007, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 1309.244, 'min': 800.0, 'max': 5500.0}, {'current': 1821.999, 'min': 800.0, 'max': 5500.0}, {'current': 5474.537, 'min': 800.0, 'max': 5500.0}, {'current': 5544.354, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5600.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 5500.054, 'min': 800.0, 'max': 5600.0}, {'current': 5500.0, 'min': 800.0, 'max': 5600.0}, {'current': 5499.833, 'min': 800.0, 'max': 5500.0}, {'current': 5481.164, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 2901.018, 'min': 800.0, 'max': 4300.0}, {'current': 4299.935, 'min': 800.0, 'max': 4300.0}, {'current': 4288.671, 'min': 800.0, 'max': 4300.0}, {'current': 2479.957, 'min': 800.0, 'max': 4300.0}, {'current': 4221.484, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 2224.948, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4331.896, 'min': 800.0, 'max': 4300.0}, {'current': 4237.931, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 1105.5700950622559}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.62469482421875}}
2025-04-08 19:17:22,354 INFO    HandlerThread:3112664 [system_monitor.py:probe():224] Finished collecting system info
2025-04-08 19:17:22,354 INFO    HandlerThread:3112664 [system_monitor.py:probe():227] Publishing system info
2025-04-08 19:17:22,354 INFO    HandlerThread:3112664 [system_monitor.py:probe():229] Finished publishing system info
2025-04-08 19:17:22,357 DEBUG   SenderThread:3112664 [sender.py:send():379] send: files
2025-04-08 19:17:22,357 INFO    SenderThread:3112664 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-04-08 19:17:22,464 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: python_packages
2025-04-08 19:17:22,464 DEBUG   SenderThread:3112664 [sender.py:send_request():406] send_request: python_packages
2025-04-08 19:17:22,504 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: stop_status
2025-04-08 19:17:22,505 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-08 19:17:22,505 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: pause
2025-04-08 19:17:22,505 INFO    HandlerThread:3112664 [handler.py:handle_request_pause():724] stopping system metrics thread
2025-04-08 19:17:22,505 INFO    HandlerThread:3112664 [system_monitor.py:finish():203] Stopping system monitor
2025-04-08 19:17:22,505 DEBUG   SystemMonitor:3112664 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-08 19:17:22,505 INFO    HandlerThread:3112664 [interfaces.py:finish():200] Joined cpu monitor
2025-04-08 19:17:22,505 DEBUG   SenderThread:3112664 [sender.py:send_request():406] send_request: stop_status
2025-04-08 19:17:22,505 DEBUG   SystemMonitor:3112664 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-04-08 19:17:22,505 INFO    HandlerThread:3112664 [interfaces.py:finish():200] Joined disk monitor
2025-04-08 19:17:22,506 DEBUG   SystemMonitor:3112664 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-04-08 19:17:22,556 INFO    HandlerThread:3112664 [interfaces.py:finish():200] Joined gpu monitor
2025-04-08 19:17:22,556 INFO    HandlerThread:3112664 [interfaces.py:finish():200] Joined memory monitor
2025-04-08 19:17:22,556 INFO    HandlerThread:3112664 [interfaces.py:finish():200] Joined network monitor
2025-04-08 19:17:22,556 DEBUG   HandlerThread:3112664 [handler.py:handle_request():158] handle_request: resume
2025-04-08 19:17:22,556 INFO    HandlerThread:3112664 [handler.py:handle_request_resume():715] starting system metrics thread
2025-04-08 19:17:22,556 INFO    HandlerThread:3112664 [system_monitor.py:start():194] Starting system monitor
2025-04-08 19:17:22,556 INFO    SystemMonitor:3112664 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-08 19:17:22,557 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started cpu monitoring
2025-04-08 19:17:22,557 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started disk monitoring
2025-04-08 19:17:22,557 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started gpu monitoring
2025-04-08 19:17:22,557 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started memory monitoring
2025-04-08 19:17:22,557 INFO    SystemMonitor:3112664 [interfaces.py:start():188] Started network monitoring
2025-04-08 19:17:22,755 DEBUG   SenderThread:3112664 [sender.py:send():379] send: telemetry
2025-04-08 19:17:22,755 DEBUG   SenderThread:3112664 [sender.py:send():379] send: stats
